uf;porte_do_cliente;setor_bndes;produto;ano;;desembolsos_reais
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;3083890.03
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;17.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;2877100.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;19.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;3608470.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;9.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;2587000.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;9.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;1351169.01
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;20.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;2649795.34
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;17.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;1967100.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;4.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;166700.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;20.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;1897882.17
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1995;count;2.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1995;sum;83504.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1996;count;13.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1996;sum;2503072.81
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;count;3.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;sum;289264.92
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;count;2.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;sum;214000.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;count;2.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;sum;79050.9
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;count;8.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;sum;286260.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;count;12.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;sum;1248983.3599999999
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;12.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;1274007.79
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;24.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;2967040.25
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;11.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;1792178.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;5.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;1481452.83
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;6.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;1784662.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;11.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;4313768.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;7.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;1963387.5
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;13.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;3360587.76
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;40.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;8998026.63
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;49.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;13727564.010000002
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;80.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;22106065.86
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;91.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;30680107.100000005
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;89.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;26787142.38
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;60.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;12200914.450000001
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;20.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;3909522.32
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;7.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;1142968.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;1.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;191400.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;2.0
AM;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;410097.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1995;count;1.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1995;sum;164960.81
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1996;count;2.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1996;sum;368318.06
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1997;count;1.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;1997;sum;112096.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;1.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;15000.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;2.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;111057.88
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;6.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;1293928.07
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;2.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;200000.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;3.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;507570.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;4.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;1139000.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2019;count;1.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2019;sum;24000.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2020;count;2.0
AM;MICRO;INDUSTRIA;BNDES AUTOMÁTICO;2020;sum;77980.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1995;count;16.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1995;sum;1401380.3699999999
AM;MICRO;INDUSTRIA;BNDES FINAME;1996;count;9.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1996;sum;528558.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1997;count;9.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1997;sum;1079557.31
AM;MICRO;INDUSTRIA;BNDES FINAME;1998;count;2.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1998;sum;148399.98
AM;MICRO;INDUSTRIA;BNDES FINAME;1999;count;3.0
AM;MICRO;INDUSTRIA;BNDES FINAME;1999;sum;106198.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2000;count;7.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2000;sum;583961.3
AM;MICRO;INDUSTRIA;BNDES FINAME;2001;count;7.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2001;sum;229900.19
AM;MICRO;INDUSTRIA;BNDES FINAME;2002;count;6.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2002;sum;451163.95
AM;MICRO;INDUSTRIA;BNDES FINAME;2003;count;6.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2003;sum;593614.4
AM;MICRO;INDUSTRIA;BNDES FINAME;2004;count;6.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2004;sum;871404.53
AM;MICRO;INDUSTRIA;BNDES FINAME;2005;count;2.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2005;sum;336513.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2006;count;2.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2006;sum;429100.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2007;count;3.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2007;sum;615610.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2008;count;4.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2008;sum;798510.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2009;count;1.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2009;sum;37450.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2010;count;16.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2010;sum;2229057.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2011;count;15.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2011;sum;3477482.2100000004
AM;MICRO;INDUSTRIA;BNDES FINAME;2012;count;27.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2012;sum;6156453.12
AM;MICRO;INDUSTRIA;BNDES FINAME;2013;count;26.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2013;sum;4761939.100000001
AM;MICRO;INDUSTRIA;BNDES FINAME;2014;count;15.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2014;sum;3509224.65
AM;MICRO;INDUSTRIA;BNDES FINAME;2015;count;13.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2015;sum;1404303.8
AM;MICRO;INDUSTRIA;BNDES FINAME;2016;count;6.0
AM;MICRO;INDUSTRIA;BNDES FINAME;2016;sum;744238.42
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;2.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;276000.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;1.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;170000.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;1.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;166800.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;2.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;105000.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;3.0
AM;MICRO;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;520000.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1995;count;2.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1995;sum;225607.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1996;count;10.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1996;sum;9282906.889999999
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1997;count;11.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1997;sum;8585991.14
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1998;count;3.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1998;sum;278582.56
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1999;count;10.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;1999;sum;899975.9
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2000;count;12.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2000;sum;628881.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2001;count;3.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2001;sum;265730.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2002;count;10.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2002;sum;716602.59
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2003;count;14.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2003;sum;1860953.5199999998
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2004;count;11.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2004;sum;5296272.87
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2005;count;19.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2005;sum;8702139.43
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2006;count;14.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2006;sum;5487528.11
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2007;count;18.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2007;sum;6738352.22
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2008;count;20.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2008;sum;9432773.55
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2009;count;36.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2009;sum;12314924.200000001
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2010;count;73.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2010;sum;35647538.78
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2011;count;60.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2011;sum;43708187.58
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2012;count;40.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2012;sum;12510852.600000001
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2013;count;33.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2013;sum;10191209.27
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2014;count;30.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2014;sum;12197054.430000002
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2015;count;27.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2015;sum;5486164.449999999
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2016;count;15.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2016;sum;4415316.87
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2017;count;4.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2017;sum;1969221.82
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2018;count;1.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2018;sum;268500.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2019;count;3.0
AM;MICRO;INFRAESTRUTURA;BNDES FINAME;2019;sum;2417540.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2003;count;1.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2003;sum;238400.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2007;count;1.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2007;sum;112660.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2008;count;1.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2008;sum;440000.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2013;count;1.0
AM;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2013;sum;35000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;count;2.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;sum;322323.32
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;sum;1009311.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;count;2.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;sum;2000000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;3.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;1161063.2
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;5.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;10440234.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;550980.11
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;7.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;5173890.890000001
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;count;3.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;sum;599187.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;2.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;1390000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;2.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;2600000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;10.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;15810000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;8.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;19000000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;7.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;25045221.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;5.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;7906800.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;300000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;3.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;5333207.27
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;13.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;13101599.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;5.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;4192009.02
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;1580439.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;5.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;8196000.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;sum;29514.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;count;1.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;sum;265200.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;count;4.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;sum;187100.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;count;6.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;sum;583855.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;count;5.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;sum;936865.96
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;12.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;1741203.15
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;10.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;2218476.98
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;8.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;1889255.96
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;11.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;11988997.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;13.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;7602435.6
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;14.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;8897520.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;18.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;9429058.75
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;23.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;13331977.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;35.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;20111603.78
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;29.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;16454436.72
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;47.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;23896844.600000005
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;48.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;41976696.09
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;53.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;31521151.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;38.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;13003684.469999999
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;16.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;6777300.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;20.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;14725628.03
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;21.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;19864994.72
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;13.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;6138495.3100000005
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;7.0
AM;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;4064523.9
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1995;count;4.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1995;sum;607402.7
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1998;count;5.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1998;sum;2577808.6300000004
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1999;count;5.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1999;sum;926170.41
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2002;count;4.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2002;sum;4723720.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2003;count;1.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2003;sum;600000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2004;count;2.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2004;sum;800000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;1.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;450000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2006;count;2.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2006;sum;2700000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;2.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;650000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;4.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;4500000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2009;count;2.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2009;sum;1500000.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;2.0
AM;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;2800000.0
